717,22/02/2012,05,09,18,21,23,02,01,14,11,08,07,20,16,03,25
718,24/02/2012,22,19,03,14,04,24,09,13,21,11,23,25,07,15,17
719,27/02/2012,18,11,22,24,10,02,15,16,09,23,13,25,08,07,19
720,01/03/2012,04,09,17,16,12,24,07,23,13,18,10,20,11,25,21
721,02/03/2012,05,21,15,14,03,09,12,07,19,10,11,08,04,02,01
722,05/03/2012,07,01,23,19,06,08,05,20,03,14,10,17,24,13,16
723,07/03/2012,03,14,09,08,20,11,04,05,07,15,24,02,12,10,18
724,09/03/2012,07,06,20,12,23,14,18,10,19,01,25,03,24,15,05
725,12/03/2012,05,17,13,01,21,16,15,24,07,06,18,10,09,25,12
726,14/03/2012,10,16,20,25,21,07,13,11,24,02,15,04,09,01,14
727,16/03/2012,25,08,23,03,24,16,11,20,06,21,09,18,22,07,04
728,19/03/2012,13,23,11,07,25,16,06,20,10,19,08,22,21,03,04
729,21/03/2012,10,02,14,12,09,22,06,03,25,15,23,17,01,07,04
730,23/03/2012,22,24,21,19,04,01,20,12,18,16,08,11,03,14,25
731,26/03/2012,04,07,18,08,06,21,24,14,22,17,03,12,15,19,11
732,28/03/2012,25,14,01,11,13,24,20,08,23,09,10,04,22,17,21
733,30/03/2012,08,18,11,14,04,22,01,16,24,20,07,05,12,06,19
734,02/04/2012,24,15,02,03,19,20,23,08,09,21,13,17,06,18,10
735,04/04/2012,08,20,22,05,11,24,13,21,19,14,12,25,17,10,06
736,07/04/2012,04,10,02,17,13,15,21,09,03,23,08,16,06,19,05
737,09/04/2012,03,07,18,04,16,25,05,10,22,02,12,06,17,14,08
738,11/04/2012,25,23,13,06,14,11,16,18,09,07,02,24,19,20,12
739,13/04/2012,11,25,14,02,22,20,08,09,10,17,03,21,04,23,24
740,16/04/2012,10,21,11,13,24,09,05,22,04,01,19,12,25,14,23
741,18/04/2012,18,03,14,12,24,05,21,11,02,07,17,13,10,25,16
742,20/04/2012,23,20,01,07,06,05,14,21,08,11,03,15,13,09,19
743,23/04/2012,12,11,03,10,02,24,14,17,01,15,21,06,09,22,23
744,25/04/2012,09,03,04,12,10,13,06,16,11,01,19,23,07,15,24
745,27/04/2012,07,01,17,12,16,24,08,09,03,06,11,20,22,25,13
746,30/04/2012,16,18,09,08,25,17,10,24,02,20,21,19,04,03,05
747,02/05/2012,24,04,10,23,12,15,07,20,02,13,06,16,17,01,03
748,04/05/2012,04,18,23,17,09,15,05,06,10,12,21,20,08,03,01
749,07/05/2012,24,02,07,08,18,11,06,22,14,13,01,04,19,15,03
750,09/05/2012,09,03,02,20,25,04,13,07,10,19,05,21,11,15,24
751,11/05/2012,14,17,20,23,13,12,06,03,09,16,22,05,08,19,21
752,14/05/2012,13,06,24,21,19,14,16,08,12,01,25,04,18,07,05
753,16/05/2012,07,03,11,01,22,08,05,13,21,14,06,04,17,25,20
754,18/05/2012,01,19,05,16,04,20,15,18,24,07,23,22,17,13,25
755,21/05/2012,14,24,03,05,25,11,17,02,07,08,13,01,10,16,12
756,23/05/2012,15,17,03,20,14,13,08,25,05,06,10,16,22,07,23
757,25/05/2012,04,10,11,01,21,20,09,14,17,18,03,23,08,13,15
758,28/05/2012,15,18,24,04,05,06,17,16,11,02,20,12,01,25,23
759,30/05/2012,20,23,08,16,25,07,05,17,15,18,24,19,02,09,10
760,01/06/2012,11,24,02,15,09,25,03,12,13,10,07,01,23,16,17
761,04/06/2012,15,11,04,06,01,19,16,13,20,14,12,24,05,10,22
762,06/06/2012,07,11,21,13,22,02,01,10,17,03,09,12,05,06,14
763,08/06/2012,18,16,21,01,14,25,13,03,06,07,24,04,02,17,22
764,11/06/2012,25,04,01,08,23,17,19,03,24,09,11,14,06,16,12
765,13/06/2012,14,23,13,25,12,01,02,18,03,09,20,10,07,24,08
766,15/06/2012,24,25,12,09,21,15,07,05,16,03,06,14,13,01,18
767,18/06/2012,01,11,15,12,05,08,22,24,17,19,23,04,03,07,10
768,20/06/2012,11,03,23,19,25,15,06,12,17,20,14,24,05,01,13
769,22/06/2012,05,11,04,23,22,16,15,25,07,13,17,10,03,19,20
770,25/06/2012,17,12,04,24,01,03,18,06,25,11,22,16,05,09,21
771,27/06/2012,20,07,22,25,02,04,06,09,05,23,08,14,17,10,16
772,29/06/2012,16,02,12,20,07,06,09,25,15,08,11,24,10,04,23
773,02/07/2012,06,18,20,15,08,17,07,10,02,25,22,11,13,24,05
774,04/07/2012,19,11,14,06,01,15,18,12,03,08,22,09,04,05,25
775,06/07/2012,06,17,12,02,18,10,20,03,16,13,19,08,07,14,09
776,09/07/2012,10,24,22,14,02,18,13,04,23,12,01,11,20,03,19
777,11/07/2012,21,15,09,25,02,11,14,12,24,03,06,13,20,23,16
778,13/07/2012,11,15,20,10,06,09,07,19,24,02,13,25,16,05,22
779,16/07/2012,16,20,19,21,14,23,05,13,08,09,22,12,04,17,11
780,18/07/2012,21,20,15,08,13,17,16,03,19,24,06,07,18,25,10
781,20/07/2012,11,01,02,22,10,25,09,15,04,19,16,08,14,20,17
782,23/07/2012,18,13,05,14,20,12,10,17,21,15,19,16,11,09,08
783,25/07/2012,20,16,01,08,19,07,02,05,06,13,24,15,22,11,21
784,27/07/2012,01,12,02,20,23,13,15,04,21,11,03,07,22,18,25
785,30/07/2012,12,11,13,01,17,10,23,15,06,07,04,19,16,21,02
786,01/08/2012,21,15,23,24,05,11,08,25,06,10,17,02,04,13,12
787,03/08/2012,08,04,10,12,16,01,05,14,09,20,17,19,13,11,23
788,06/08/2012,03,12,04,11,24,09,01,22,16,21,25,19,23,08,10
789,08/08/2012,18,12,15,03,22,14,08,19,11,02,24,10,21,04,16
790,10/08/2012,08,03,07,12,16,10,19,23,18,20,22,13,25,24,06
791,13/08/2012,11,08,01,07,02,23,14,22,03,10,21,25,06,13,05
792,15/08/2012,20,12,25,14,08,19,21,09,02,03,01,23,06,10,18
793,17/08/2012,17,05,20,16,14,23,11,21,02,12,09,04,25,07,18
794,20/08/2012,02,15,14,09,03,23,05,24,04,08,20,01,25,06,11
795,22/08/2012,09,10,01,03,07,12,08,24,21,14,04,06,02,16,22
796,24/08/2012,18,24,11,14,06,21,08,04,10,20,02,16,07,17,03
797,27/08/2012,08,07,24,19,02,20,21,11,17,18,03,15,05,25,06
798,29/08/2012,16,18,13,24,19,23,22,10,06,08,01,05,11,03,15
799,31/08/2012,22,03,11,15,14,21,23,24,16,06,19,25,08,13,04
800,06/09/2012,16,13,10,22,12,07,09,06,08,11,04,24,03,21,20
801,10/09/2012,25,03,17,01,06,23,21,10,12,07,19,04,18,15,05
802,12/09/2012,22,04,09,13,21,14,05,03,10,12,18,08,20,01,25
803,14/09/2012,16,25,20,01,17,24,18,14,05,04,19,23,15,12,21
804,17/09/2012,01,13,07,23,24,06,03,20,18,17,05,04,21,08,15
805,19/09/2012,17,06,11,25,01,16,24,13,14,20,02,04,09,22,07
806,21/09/2012,14,25,10,05,03,15,01,20,02,16,24,19,08,07,06
807,24/09/2012,19,07,22,25,08,24,11,13,10,21,18,05,04,03,02
808,26/09/2012,18,06,17,10,16,24,12,22,04,11,21,14,07,20,25
809,28/09/2012,05,02,21,18,01,25,13,16,24,07,09,23,22,19,04
810,01/10/2012,06,03,23,15,22,01,24,16,18,12,17,07,21,09,11
811,03/10/2012,04,02,17,20,12,03,07,14,19,10,01,05,22,09,06
812,05/10/2012,18,01,05,14,20,08,17,24,03,19,11,21,23,07,25
813,08/10/2012,03,08,23,01,16,21,10,12,07,05,19,04,24,25,06
814,10/10/2012,11,12,04,08,17,21,10,24,13,20,19,03,14,22,23
815,13/10/2012,10,20,14,25,08,11,18,07,17,15,22,06,21,23,24
816,15/10/2012,13,17,05,25,19,12,08,15,02,03,23,10,16,09,11
817,17/10/2012,10,23,08,04,25,12,17,24,11,20,18,02,03,05,01
818,19/10/2012,08,24,22,11,05,14,16,23,10,19,25,06,04,20,13
819,22/10/2012,12,22,08,06,18,05,03,21,20,19,04,07,09,11,10
820,24/10/2012,03,08,22,09,02,01,07,24,06,16,05,13,23,15,10
821,26/10/2012,25,17,24,07,10,11,03,09,12,21,05,16,23,14,04
822,29/10/2012,03,15,22,11,24,02,14,18,12,05,19,17,21,16,23
823,31/10/2012,02,05,12,16,20,24,22,09,25,11,13,19,04,01,14
824,03/11/2012,22,04,03,07,19,21,24,14,20,11,15,25,13,02,12
825,05/11/2012,14,22,13,25,23,07,01,15,09,11,17,08,06,10,19
826,07/11/2012,16,05,20,19,03,23,24,06,14,18,13,12,21,15,17
827,09/11/2012,04,01,10,17,05,16,12,02,09,22,07,14,21,24,13
828,12/11/2012,19,09,15,08,23,17,25,14,06,07,20,12,24,22,01
829,14/11/2012,08,22,05,14,16,09,23,11,07,02,13,25,24,18,17
830,16/11/2012,10,11,01,19,14,23,21,09,06,16,04,12,24,17,13
831,19/11/2012,18,02,01,14,22,11,17,05,09,10,03,12,20,21,16
832,21/11/2012,19,15,06,12,24,10,02,16,08,22,07,25,11,05,23
833,23/11/2012,11,16,12,02,05,17,06,25,22,19,10,07,20,18,13
834,26/11/2012,10,14,23,19,22,04,02,18,07,21,09,16,08,11,20
835,28/11/2012,02,15,19,18,14,25,08,04,17,06,12,21,16,01,24
836,30/11/2012,09,18,12,15,04,10,14,21,20,16,25,08,07,22,02
837,03/12/2012,16,10,15,22,13,12,07,03,11,08,01,18,24,14,20
838,05/12/2012,09,15,18,10,23,20,14,21,16,04,02,24,05,11,07
839,07/12/2012,21,19,06,03,22,07,16,17,25,24,13,02,08,14,04
840,10/12/2012,13,21,20,04,19,06,18,17,25,09,11,22,02,23,12
841,12/12/2012,21,24,13,05,10,14,03,12,17,20,06,16,01,08,15
842,14/12/2012,10,03,15,13,20,19,05,18,14,04,07,22,11,21,24
843,17/12/2012,16,20,07,24,15,22,19,21,12,13,03,04,17,11,08
844,19/12/2012,25,24,08,17,22,12,19,01,03,15,10,16,05,09,07
845,21/12/2012,12,07,02,04,25,23,21,18,11,22,19,16,14,24,06
846,24/12/2012,09,10,24,20,15,23,14,01,21,11,06,04,19,13,25
847,26/12/2012,17,11,21,07,09,18,14,13,20,01,06,25,10,03,05
848,28/12/2012,02,25,24,09,23,18,21,05,19,16,03,13,14,08,17
849,31/12/2012,14,04,25,05,17,12,23,10,20,15,24,16,01,18,13
850,02/01/2013,23,20,02,14,18,13,03,07,24,10,19,21,08,05,22
851,04/01/2013,20,04,01,05,10,22,17,18,24,06,14,15,13,07,19
852,07/01/2013,25,04,21,05,23,01,11,20,02,12,16,18,24,03,08
853,09/01/2013,21,06,19,12,20,23,18,02,11,05,03,17,09,08,22
854,11/01/2013,14,10,18,17,15,01,13,08,21,05,03,02,09,22,20
855,14/01/2013,08,01,09,14,18,17,23,03,13,04,10,11,25,24,15
856,16/01/2013,13,22,03,07,09,12,20,02,25,08,23,19,15,11,16
857,18/01/2013,13,15,18,20,08,03,14,11,21,01,04,16,06,24,19
858,21/01/2013,04,22,23,20,05,03,09,11,12,25,06,19,01,17,08
859,23/01/2013,04,02,10,05,19,13,18,17,14,09,06,11,20,01,03
860,25/01/2013,19,25,07,16,14,03,06,15,04,24,10,13,22,05,09
861,28/01/2013,19,02,04,17,11,23,06,14,01,10,15,07,22,03,09
862,30/01/2013,20,03,14,19,23,01,04,13,17,15,18,02,10,24,05
863,01/02/2013,01,19,03,18,24,04,23,16,15,22,08,17,07,13,25
864,04/02/2013,15,03,18,17,23,13,10,19,08,16,22,12,06,24,21
865,06/02/2013,10,22,01,13,05,19,21,07,25,04,06,03,23,20,18
866,08/02/2013,24,14,05,10,23,20,09,13,02,11,18,07,01,03,08
867,13/02/2013,07,06,08,03,13,21,14,10,25,02,15,22,12,05,04
868,15/02/2013,08,03,21,12,16,10,19,09,14,01,22,24,02,17,13
869,18/02/2013,09,25,22,01,24,12,14,10,20,03,11,23,06,18,21
870,20/02/2013,07,13,18,12,14,17,01,08,23,10,05,06,04,16,02
871,22/02/2013,04,23,09,13,17,06,08,24,14,10,22,19,02,15,12
872,25/02/2013,07,02,05,22,12,01,23,18,04,17,06,13,10,14,09
873,27/02/2013,07,06,11,09,15,14,17,25,13,12,08,18,03,02,22
874,01/03/2013,16,23,08,01,07,20,04,10,05,21,19,02,25,09,06
875,04/03/2013,04,09,21,24,12,15,13,22,06,23,25,10,02,08,18
876,06/03/2013,06,14,09,21,20,16,18,13,07,05,24,25,03,12,23
877,08/03/2013,23,10,16,11,19,03,15,14,25,18,21,07,08,09,13
878,11/03/2013,22,19,07,25,06,02,23,03,13,10,14,01,05,16,12
879,13/03/2013,09,02,25,13,04,18,22,03,15,12,16,24,07,10,21
880,15/03/2013,08,14,02,05,19,22,25,06,18,10,21,24,07,16,23
881,18/03/2013,21,04,08,01,07,03,20,23,16,19,06,15,05,22,09
882,20/03/2013,10,02,12,19,07,17,22,25,14,13,18,24,11,08,01
883,22/03/2013,22,21,06,12,08,18,03,17,25,19,10,05,07,16,09
884,25/03/2013,17,10,12,21,25,19,09,08,13,04,15,07,18,20,01
885,27/03/2013,07,19,23,17,08,16,02,18,09,11,22,24,12,05,15
886,30/03/2013,15,21,12,13,01,08,23,16,20,04,03,10,11,17,07
887,01/04/2013,15,10,08,06,01,21,25,19,11,12,24,18,17,23,20
888,03/04/2013,13,20,12,22,06,11,01,18,17,19,14,24,16,03,21
889,05/04/2013,05,07,19,02,06,25,12,09,04,21,13,22,16,11,18
890,08/04/2013,03,07,01,11,23,06,17,19,24,04,02,18,08,05,16
891,10/04/2013,05,24,17,23,08,16,19,15,07,25,14,12,06,01,21
892,12/04/2013,06,24,13,03,14,02,19,10,16,20,17,21,22,01,05
893,15/04/2013,08,23,22,06,03,02,05,24,16,09,11,04,01,15,20
894,17/04/2013,21,02,18,15,22,06,09,13,12,19,24,25,14,05,01
895,19/04/2013,25,13,18,17,21,02,05,16,08,12,06,11,03,19,04
896,22/04/2013,08,13,15,01,02,07,12,20,18,04,17,19,03,06,23
897,24/04/2013,23,21,09,16,01,11,08,13,10,02,17,14,07,05,18
898,26/04/2013,14,01,24,20,10,11,04,18,12,08,09,21,06,13,25
899,29/04/2013,21,09,20,25,04,10,23,07,15,16,01,14,17,18,12
900,03/05/2013,02,11,07,20,06,25,15,01,13,08,22,10,24,18,12
901,06/05/2013,22,01,07,06,24,10,16,23,04,13,18,12,14,25,02
902,08/05/2013,24,02,11,04,08,17,05,25,09,01,06,03,20,21,23
903,10/05/2013,06,20,05,16,08,18,10,02,15,11,13,03,04,01,22
904,13/05/2013,10,17,16,18,20,22,13,24,07,19,06,09,01,12,05
905,15/05/2013,06,14,20,16,04,11,12,21,01,22,08,23,17,10,13
906,17/05/2013,05,03,07,10,08,12,22,06,24,01,17,21,18,02,09
907,20/05/2013,14,04,08,23,05,03,21,13,02,07,20,16,15,22,10
908,22/05/2013,01,15,04,10,12,23,17,13,25,02,18,06,24,09,07
909,24/05/2013,01,08,06,18,03,12,20,13,21,11,07,10,02,22,05
910,27/05/2013,05,11,17,08,06,24,25,20,16,18,03,19,04,13,09
911,29/05/2013,24,02,17,05,11,21,06,22,25,15,23,03,08,01,13
912,31/05/2013,17,14,20,23,15,22,16,04,18,07,21,02,10,03,19
913,03/06/2013,25,22,20,10,19,24,13,05,18,12,06,17,04,15,03
914,05/06/2013,05,04,22,12,24,03,01,11,23,18,17,15,06,10,20
915,07/06/2013,11,20,24,02,10,04,13,05,23,25,08,22,18,01,06
916,10/06/2013,06,24,17,05,19,04,13,18,03,23,07,01,02,14,11
917,12/06/2013,03,21,01,05,04,14,11,20,19,06,13,22,24,02,17
918,14/06/2013,01,23,08,09,04,22,21,03,02,13,06,16,17,14,15
919,17/06/2013,05,13,04,21,14,11,03,01,22,07,17,09,19,02,10
920,19/06/2013,19,02,05,04,01,03,23,10,06,16,20,15,13,12,22
921,21/06/2013,18,04,03,16,17,15,02,25,24,21,09,07,12,01,19
922,24/06/2013,23,02,17,21,08,12,04,09,05,20,06,22,16,24,15
923,26/06/2013,14,15,01,07,04,19,22,12,05,06,10,20,24,25,03
924,28/06/2013,16,08,17,02,20,07,06,12,18,01,10,19,14,24,09
925,01/07/2013,12,03,16,23,07,25,22,01,04,06,24,14,13,09,15
926,03/07/2013,14,01,11,19,15,05,13,24,09,12,07,06,10,08,21
927,05/07/2013,23,22,02,05,09,06,03,14,13,21,16,17,11,20,25
928,08/07/2013,11,14,01,09,19,04,12,24,06,08,10,25,17,15,23
929,10/07/2013,23,02,18,25,14,01,21,11,09,08,20,07,04,05,10
930,12/07/2013,09,20,24,02,11,14,15,16,05,25,06,12,22,23,03
931,15/07/2013,20,19,16,05,08,03,25,14,12,10,22,11,02,06,24
932,17/07/2013,16,18,04,08,12,13,20,14,01,25,21,05,23,15,22
933,19/07/2013,14,17,19,15,07,05,11,24,23,02,16,04,10,06,03
934,22/07/2013,22,24,21,08,20,03,23,04,14,25,11,09,02,10,19
935,24/07/2013,07,22,19,18,03,04,01,02,10,14,23,05,06,12,09
936,26/07/2013,07,04,01,08,18,25,02,15,03,13,06,17,20,19,23
937,29/07/2013,23,02,20,14,25,19,06,09,01,11,13,24,10,16,12
938,31/07/2013,19,06,07,17,20,15,11,25,13,16,18,03,04,10,02
939,02/08/2013,11,21,25,01,07,05,20,09,10,18,16,06,04,19,15
940,05/08/2013,25,14,18,24,04,17,03,02,09,20,19,16,13,07,06
941,07/08/2013,11,25,16,03,15,18,04,05,02,09,10,07,01,08,23
942,09/08/2013,13,18,05,01,21,06,04,24,11,22,12,03,07,19,20
943,12/08/2013,05,18,14,13,12,10,23,03,06,09,15,21,17,04,22
944,14/08/2013,16,09,21,08,10,12,11,24,19,01,14,13,25,17,18
945,16/08/2013,13,04,21,02,09,20,03,19,24,06,18,23,11,25,05
946,19/08/2013,01,22,10,24,14,20,21,16,07,19,25,18,09,08,17
947,21/08/2013,03,09,07,16,22,18,10,01,11,12,05,24,15,02,20
948,23/08/2013,18,02,05,16,21,06,11,09,13,01,19,24,22,08,17
949,26/08/2013,10,17,11,23,08,15,12,06,13,09,14,07,01,21,16
950,28/08/2013,25,12,20,05,21,17,09,08,04,14,13,02,18,07,19
951,30/08/2013,21,07,25,19,10,17,14,09,15,03,22,08,13,20,23
952,07/09/2013,12,03,18,17,06,04,08,11,14,23,19,21,25,22,01
953,09/09/2013,01,09,13,12,21,16,10,07,24,15,14,18,05,02,06
954,11/09/2013,11,14,25,23,06,20,13,08,24,03,16,18,12,10,05
955,13/09/2013,04,05,16,07,24,11,01,12,21,14,02,09,13,18,10
956,16/09/2013,05,06,16,13,02,12,17,22,08,04,21,11,18,03,19
957,18/09/2013,24,15,22,05,08,06,01,23,16,25,13,21,04,07,03
958,20/09/2013,19,14,24,04,06,20,05,01,09,17,21,16,12,13,22
959,23/09/2013,09,19,25,05,12,24,16,20,11,02,22,21,14,23,06
960,25/09/2013,16,14,01,06,07,02,24,17,10,04,20,21,12,18,03
961,27/09/2013,01,04,18,20,07,12,22,02,11,15,25,21,05,09,03
962,30/09/2013,15,01,06,25,14,13,23,21,22,04,17,20,08,09,11
963,02/10/2013,11,23,15,14,07,03,19,18,09,16,17,06,04,10,24
964,04/10/2013,02,23,04,09,15,01,20,03,10,19,11,07,18,17,21
965,07/10/2013,13,18,14,24,19,15,10,22,21,08,16,03,04,11,09
966,09/10/2013,04,11,06,21,07,05,12,03,10,17,02,08,25,19,22
967,11/10/2013,17,04,25,16,22,11,23,21,02,10,20,08,06,09,03
968,14/10/2013,11,07,09,20,19,05,03,04,02,18,14,16,21,13,25
969,16/10/2013,16,17,20,18,05,01,04,12,24,03,10,22,19,11,09
970,18/10/2013,15,18,06,09,01,17,08,12,19,20,03,21,10,23,24
971,21/10/2013,22,24,04,09,07,10,05,20,11,06,18,21,03,23,25
972,23/10/2013,22,01,13,15,08,23,25,20,21,11,03,06,16,14,24
973,25/10/2013,22,14,06,03,01,24,05,11,08,25,02,20,15,21,18
974,28/10/2013,01,21,12,22,06,04,14,10,09,07,19,08,17,15,24
975,30/10/2013,11,12,06,10,16,19,02,20,04,01,17,24,14,13,07
976,01/11/2013,19,13,25,14,06,02,10,01,23,21,24,07,03,11,04
977,04/11/2013,22,01,02,14,11,17,10,07,23,18,13,20,24,08,06
978,06/11/2013,13,18,04,11,15,03,16,07,14,05,09,25,12,08,06
979,08/11/2013,06,16,09,19,25,23,22,02,21,24,05,10,07,08,14
980,11/11/2013,12,22,09,24,20,11,07,10,21,02,06,08,17,13,01
981,13/11/2013,22,24,16,06,09,02,04,18,19,01,25,08,03,12,21
982,16/11/2013,14,05,23,03,04,21,09,07,01,13,17,18,06,24,20
983,18/11/2013,14,08,15,02,10,07,04,18,19,25,05,21,16,11,06
984,20/11/2013,25,15,13,04,02,09,24,12,23,10,22,08,11,20,21
985,22/11/2013,03,21,09,13,24,06,04,17,12,07,22,14,18,23,25
986,25/11/2013,02,14,07,13,01,11,22,21,23,20,15,05,16,24,18
987,27/11/2013,22,15,02,20,04,12,09,19,07,13,06,05,18,11,23
988,29/11/2013,15,03,20,09,13,07,17,11,01,24,25,05,12,16,19
989,02/12/2013,13,15,04,22,10,09,08,19,14,03,24,17,18,06,23
990,04/12/2013,07,08,13,19,20,06,24,22,10,11,12,16,15,05,01
991,06/12/2013,14,07,09,02,06,22,21,24,17,01,15,12,25,05,18
992,09/12/2013,05,17,08,24,20,15,11,13,09,03,19,01,07,04,10
993,11/12/2013,07,05,12,17,20,04,02,25,24,09,14,21,10,23,22
994,13/12/2013,25,23,12,18,08,15,05,11,16,09,03,22,13,07,14
995,16/12/2013,14,02,23,09,20,12,13,08,07,03,22,17,04,24,01
996,18/12/2013,20,18,21,09,24,02,17,04,16,06,03,13,25,07,23
997,20/12/2013,02,24,22,04,18,07,15,10,19,05,12,23,16,17,09
998,23/12/2013,19,01,05,03,22,02,14,12,09,20,11,17,21,23,04
999,27/12/2013,06,02,14,16,24,15,18,10,01,13,21,08,12,05,07
1000,30/12/2013,13,16,11,14,04,18,22,03,08,17,20,12,15,19,02
1001,03/01/2014,23,08,06,17,14,25,21,13,12,10,19,11,05,20,07
1002,06/01/2014,22,18,17,08,12,04,24,21,15,20,14,03,13,16,10
1003,09/01/2014,01,12,25,03,21,16,10,20,14,17,19,08,02,23,06
1004,10/01/2014,12,21,10,03,06,22,15,18,25,19,14,20,02,01,24
1005,13/01/2014,21,09,18,20,10,01,14,22,12,19,24,15,16,05,07
1006,15/01/2014,04,07,06,05,15,22,13,03,16,23,01,24,20,14,09
1007,17/01/2014,24,06,02,20,11,25,09,03,12,07,22,01,23,10,18
1008,20/01/2014,19,12,13,07,06,18,03,16,10,08,22,17,09,01,21
1009,22/01/2014,09,06,04,12,18,11,24,02,10,20,17,14,22,19,15
1010,24/01/2014,11,04,21,08,14,10,01,02,15,19,13,23,06,16,22
1011,27/01/2014,04,19,09,25,18,10,17,07,23,03,24,15,01,13,05
1012,29/01/2014,16,17,01,25,07,15,12,24,18,09,11,21,14,02,22
1013,31/01/2014,07,18,01,04,20,17,03,19,11,21,13,23,10,02,05
1014,03/02/2014,13,24,14,10,25,09,02,08,01,18,12,23,17,22,20
1015,05/02/2014,03,23,18,13,17,21,01,07,02,05,15,08,20,16,06
1016,07/02/2014,15,03,19,20,25,02,21,23,01,12,06,14,05,11,16
1017,10/02/2014,21,04,16,10,09,03,02,19,08,11,12,17,23,01,15
1018,12/02/2014,11,17,02,19,18,07,05,10,08,16,14,22,12,24,04
1019,14/02/2014,22,03,18,08,12,20,07,05,21,02,04,17,23,01,10
1020,17/02/2014,07,12,20,21,18,09,05,02,15,24,03,19,11,16,13
1021,19/02/2014,01,21,20,13,09,06,14,22,15,18,05,16,10,19,23
1022,21/02/2014,25,09,10,21,03,22,18,05,16,07,08,04,24,01,14
1023,24/02/2014,21,18,09,11,16,14,08,23,06,22,03,07,13,02,01
1024,26/02/2014,07,02,23,04,14,13,20,17,10,09,12,22,11,21,01
1025,28/02/2014,16,11,09,22,01,13,19,14,25,07,18,17,02,15,23
1026,05/03/2014,01,06,07,12,19,11,20,16,24,18,14,23,05,15,21
1027,07/03/2014,10,14,19,01,16,09,25,15,06,05,12,03,08,21,23
1028,10/03/2014,04,25,05,11,24,17,20,07,10,19,06,09,08,23,16
1029,12/03/2014,02,06,22,13,24,19,14,25,01,18,11,23,17,03,08
1030,14/03/2014,19,08,15,16,02,23,11,04,20,03,01,17,09,18,10
1031,17/03/2014,12,04,09,24,11,14,17,02,22,05,19,15,01,06,20
1032,19/03/2014,23,04,02,06,03,10,20,11,08,17,16,13,18,14,01
1033,21/03/2014,13,04,18,17,07,14,12,23,16,06,21,24,22,08,03
1034,24/03/2014,08,02,23,03,13,17,12,06,21,10,20,18,14,19,04
1035,26/03/2014,15,13,21,19,25,20,07,06,12,14,09,18,23,04,22
1036,28/03/2014,14,12,07,22,18,21,04,09,11,05,19,24,10,17,20
1037,31/03/2014,11,20,09,25,17,18,01,12,24,05,15,21,06,10,23
1038,02/04/2014,08,10,24,19,06,07,20,18,16,09,17,02,13,21,25
1039,04/04/2014,21,01,15,18,09,02,19,14,22,20,03,12,24,08,13
1040,07/04/2014,10,12,04,23,25,09,02,01,06,16,20,22,13,21,08
1041,09/04/2014,25,20,12,21,19,15,24,05,10,23,03,07,13,01,17
1042,11/04/2014,07,01,15,10,21,14,16,24,06,11,22,09,03,08,19
1043,14/04/2014,06,25,07,17,14,12,18,11,01,02,09,19,08,24,10
1044,16/04/2014,17,10,20,24,11,06,12,23,05,02,08,15,04,07,25
1045,19/04/2014,24,23,20,06,09,17,03,25,16,02,11,05,22,21,15
1046,23/04/2014,13,14,21,03,07,12,18,04,11,25,20,05,22,08,23
1047,25/04/2014,15,21,20,11,17,24,08,22,12,07,09,10,16,04,25
1048,28/04/2014,15,16,01,20,09,17,10,02,21,25,18,07,03,06,05
1049,30/04/2014,18,17,20,09,12,22,25,21,04,23,14,02,05,19,16
1050,02/05/2014,24,01,07,15,21,22,25,17,19,04,06,13,10,12,16
1051,05/05/2014,03,08,04,07,14,13,16,23,20,10,25,02,18,21,11
1052,07/05/2014,18,08,03,01,05,11,24,21,10,23,06,16,20,17,04
1053,09/05/2014,14,12,24,17,22,13,02,06,04,01,03,15,18,11,23
1054,12/05/2014,20,15,09,05,03,24,17,12,06,16,04,02,25,18,13
1055,14/05/2014,12,07,01,24,10,02,08,09,25,22,14,18,13,03,23
1056,16/05/2014,22,15,18,04,06,21,10,23,09,14,02,08,05,11,19
1057,19/05/2014,19,25,13,07,20,11,09,06,23,04,21,16,14,01,08
1058,21/05/2014,22,09,24,17,06,12,25,18,13,04,21,20,07,05,16
1059,23/05/2014,21,24,08,19,03,20,07,15,16,11,02,01,22,05,14
1060,26/05/2014,17,07,20,13,04,14,16,08,02,15,01,05,22,23,21
1061,28/05/2014,24,12,15,02,14,23,16,21,05,22,03,07,19,09,08
1062,30/05/2014,08,07,13,04,09,16,23,17,03,19,15,11,05,25,20
1063,02/06/2014,14,24,06,10,16,25,15,07,13,02,22,05,21,12,20
1064,04/06/2014,15,25,09,07,11,10,14,02,24,08,16,18,19,21,03
1065,06/06/2014,12,20,14,21,05,15,04,02,19,24,06,25,17,22,03
1066,09/06/2014,10,24,06,16,21,05,04,22,14,11,17,19,02,18,23
1067,11/06/2014,21,15,01,03,05,14,02,11,17,04,10,25,07,13,22
1068,13/06/2014,24,20,18,10,14,17,11,13,21,15,16,06,02,22,07
1069,16/06/2014,22,23,17,15,01,11,16,04,08,12,03,10,13,25,24
1070,18/06/2014,09,22,18,23,04,20,25,11,13,19,12,10,21,16,24
1071,20/06/2014,11,06,14,16,03,02,13,17,21,04,22,24,05,10,12
1072,23/06/2014,02,04,07,22,23,25,14,17,20,03,13,01,05,15,09
1073,25/06/2014,13,20,17,16,23,05,03,06,01,19,22,04,07,24,21
